qc_id,batch_id,stage,sku,inspected_date,units_inspected,units_passed,units_rejected,defect_reason
4698,B-002349,PACKAGING_QC,IND-EPL-001,2024-05-13,364,356,8,HOUSING_DAMAGE_ASSEMBLY
4699,B-002350,PRODUCTION_QC,IND-BAT-001,2024-05-14,500,490,10,LUMEN_OUT_OF_SPEC
4700,B-002350,PACKAGING_QC,IND-BAT-001,2024-05-14,490,483,7,HOUSING_DAMAGE_ASSEMBLY
4701,B-002351,PRODUCTION_QC,IND-BAT-001,2024-05-14,710,695,15,HOUSING_DAMAGE_ASSEMBLY
4702,B-002351,PACKAGING_QC,IND-BAT-001,2024-05-14,695,685,10,POOR_PACKAGING
4703,B-002352,PRODUCTION_QC,OUT-STR-001,2024-05-14,293,279,14,HOUSING_SCRATCH
4704,B-002352,PACKAGING_QC,OUT-STR-001,2024-05-14,279,272,7,DRIVER_FAULT
4705,B-002353,PRODUCTION_QC,OUT-FLD-001,2024-05-14,237,230,7,SOLDER_FAIL
4706,B-002353,PACKAGING_QC,OUT-FLD-001,2024-05-14,230,225,5,POOR_PACKAGING
4707,B-002354,PRODUCTION_QC,IND-HBU-001,2024-05-14,251,241,10,HOUSING_DAMAGE_ASSEMBLY
4708,B-002354,PACKAGING_QC,IND-HBU-001,2024-05-14,241,238,3,HOUSING_SCRATCH
4709,B-002355,PRODUCTION_QC,IND-HBU-001,2024-05-14,343,329,14,POOR_PACKAGING
4710,B-002355,PACKAGING_QC,IND-HBU-001,2024-05-14,329,323,6,HOUSING_DAMAGE_ASSEMBLY
4711,B-002356,PRODUCTION_QC,IND-BAT-001,2024-05-15,538,523,15,SOLDER_FAIL
4712,B-002356,PACKAGING_QC,IND-BAT-001,2024-05-15,523,519,4,HOUSING_DAMAGE_ASSEMBLY
4713,B-002357,PRODUCTION_QC,OUT-FLD-001,2024-05-15,288,278,10,HOUSING_SCRATCH
4714,B-002357,PACKAGING_QC,OUT-FLD-001,2024-05-15,278,271,7,HOUSING_SCRATCH
4715,B-002358,PRODUCTION_QC,OUT-FLD-001,2024-05-15,349,336,13,POOR_PACKAGING
4716,B-002358,PACKAGING_QC,OUT-FLD-001,2024-05-15,336,331,5,HOUSING_DAMAGE_ASSEMBLY
4717,B-002359,PRODUCTION_QC,OUT-FLD-001,2024-05-15,394,383,11,DUST_CONTAMINATION
4718,B-002359,PACKAGING_QC,OUT-FLD-001,2024-05-15,383,377,6,POOR_PACKAGING
4719,B-002360,PRODUCTION_QC,IND-HBU-001,2024-05-15,287,276,11,DRIVER_FAULT
4720,B-002360,PACKAGING_QC,IND-HBU-001,2024-05-15,276,271,5,POOR_PACKAGING
4721,B-002361,PRODUCTION_QC,IND-HBU-001,2024-05-15,320,305,15,FLICKER
4722,B-002361,PACKAGING_QC,IND-HBU-001,2024-05-15,305,298,7,HOUSING_SCRATCH
4723,B-002362,PRODUCTION_QC,OUT-FLD-001,2024-05-16,397,386,11,FLICKER
4724,B-002362,PACKAGING_QC,OUT-FLD-001,2024-05-16,386,381,5,DUST_CONTAMINATION
4725,B-002363,PRODUCTION_QC,OUT-FLD-001,2024-05-16,365,356,9,SOLDER_FAIL
4726,B-002363,PACKAGING_QC,OUT-FLD-001,2024-05-16,356,352,4,DUST_CONTAMINATION
4727,B-002364,PRODUCTION_QC,OUT-FLD-001,2024-05-16,364,346,18,DUST_CONTAMINATION
4728,B-002364,PACKAGING_QC,OUT-FLD-001,2024-05-16,346,339,7,DUST_CONTAMINATION
4729,B-002365,PRODUCTION_QC,OUT-FLD-001,2024-05-16,375,362,13,POOR_PACKAGING
4730,B-002365,PACKAGING_QC,OUT-FLD-001,2024-05-16,362,359,3,DUST_CONTAMINATION
4731,B-002366,PRODUCTION_QC,IND-HBU-001,2024-05-16,289,278,11,POOR_PACKAGING
4732,B-002366,PACKAGING_QC,IND-HBU-001,2024-05-16,278,275,3,HOUSING_DAMAGE_ASSEMBLY
4733,B-002367,PRODUCTION_QC,IND-HBU-001,2024-05-16,306,294,12,HOUSING_SCRATCH
4734,B-002367,PACKAGING_QC,IND-HBU-001,2024-05-16,294,287,7,LUMEN_OUT_OF_SPEC
4735,B-002368,PRODUCTION_QC,OUT-FLD-001,2024-05-17,430,415,15,COLOR_CONTAMINATION
4736,B-002368,PACKAGING_QC,OUT-FLD-001,2024-05-17,415,410,5,POOR_PACKAGING
4737,B-002369,PRODUCTION_QC,OUT-FLD-001,2024-05-17,272,265,7,POOR_PACKAGING
4738,B-002369,PACKAGING_QC,OUT-FLD-001,2024-05-17,265,262,3,HOUSING_DAMAGE_ASSEMBLY
4739,B-002370,PRODUCTION_QC,OUT-FLD-001,2024-05-17,379,364,15,FLICKER
4740,B-002370,PACKAGING_QC,OUT-FLD-001,2024-05-17,364,358,6,POOR_PACKAGING
4741,B-002371,PRODUCTION_QC,OUT-FLD-001,2024-05-17,403,389,14,POOR_PACKAGING
4742,B-002371,PACKAGING_QC,OUT-FLD-001,2024-05-17,389,381,8,COLOR_CONTAMINATION
4743,B-002372,PRODUCTION_QC,IND-HBU-001,2024-05-17,342,330,12,SOLDER_FAIL
4744,B-002372,PACKAGING_QC,IND-HBU-001,2024-05-17,330,324,6,POOR_PACKAGING
4745,B-002373,PRODUCTION_QC,IND-HBU-001,2024-05-17,322,313,9,HOUSING_SCRATCH
4746,B-002373,PACKAGING_QC,IND-HBU-001,2024-05-17,313,309,4,DRIVER_FAULT
4747,B-002374,PRODUCTION_QC,OUT-FLD-001,2024-05-18,338,330,8,POOR_PACKAGING
4748,B-002374,PACKAGING_QC,OUT-FLD-001,2024-05-18,330,326,4,POOR_PACKAGING
4749,B-002375,PRODUCTION_QC,OUT-FLD-001,2024-05-18,367,355,12,HOUSING_DAMAGE_ASSEMBLY
4750,B-002375,PACKAGING_QC,OUT-FLD-001,2024-05-18,355,350,5,POOR_PACKAGING
4751,B-002376,PRODUCTION_QC,IND-HBU-001,2024-05-18,284,273,11,FLICKER
4752,B-002376,PACKAGING_QC,IND-HBU-001,2024-05-18,273,269,4,POOR_PACKAGING
4753,B-002377,PRODUCTION_QC,OUT-FLD-001,2024-05-20,386,372,14,HOUSING_SCRATCH
4754,B-002377,PACKAGING_QC,OUT-FLD-001,2024-05-20,372,368,4,COLOR_CONTAMINATION
4755,B-002378,PRODUCTION_QC,IND-EPL-001,2024-05-20,407,394,13,HOUSING_DAMAGE_ASSEMBLY
4756,B-002378,PACKAGING_QC,IND-EPL-001,2024-05-20,394,388,6,LUMEN_OUT_OF_SPEC
4757,B-002379,PRODUCTION_QC,OUT-FLD-001,2024-05-20,402,389,13,COLOR_CONTAMINATION
4758,B-002379,PACKAGING_QC,OUT-FLD-001,2024-05-20,389,386,3,DUST_CONTAMINATION
4759,B-002380,PRODUCTION_QC,OUT-STR-001,2024-05-20,233,222,11,HOUSING_SCRATCH
4760,B-002380,PACKAGING_QC,OUT-STR-001,2024-05-20,222,219,3,HOUSING_SCRATCH
4761,B-002381,PRODUCTION_QC,IND-COB-001,2024-05-20,751,735,16,HOUSING_SCRATCH
4762,B-002381,PACKAGING_QC,IND-COB-001,2024-05-20,735,728,7,POOR_PACKAGING
4763,B-002382,PRODUCTION_QC,IND-COB-001,2024-05-20,926,901,25,DRIVER_FAULT
4764,B-002382,PACKAGING_QC,IND-COB-001,2024-05-20,901,888,13,POOR_PACKAGING
4765,B-002383,PRODUCTION_QC,IND-EPL-001,2024-05-21,496,480,16,FLICKER
4766,B-002383,PACKAGING_QC,IND-EPL-001,2024-05-21,480,470,10,HOUSING_DAMAGE_ASSEMBLY
4767,B-002384,PRODUCTION_QC,IND-EPL-001,2024-05-21,445,425,20,LUMEN_OUT_OF_SPEC
4768,B-002384,PACKAGING_QC,IND-EPL-001,2024-05-21,425,414,11,HOUSING_SCRATCH
4769,B-002385,PRODUCTION_QC,OUT-STR-001,2024-05-21,285,277,8,LUMEN_OUT_OF_SPEC
4770,B-002385,PACKAGING_QC,OUT-STR-001,2024-05-21,277,272,5,HOUSING_SCRATCH
4771,B-002386,PRODUCTION_QC,OUT-STR-001,2024-05-21,272,262,10,HOUSING_DAMAGE_ASSEMBLY
4772,B-002386,PACKAGING_QC,OUT-STR-001,2024-05-21,262,258,4,POOR_PACKAGING
4773,B-002387,PRODUCTION_QC,IND-COB-001,2024-05-21,878,854,24,HOUSING_SCRATCH
4774,B-002387,PACKAGING_QC,IND-COB-001,2024-05-21,854,852,2,HOUSING_DAMAGE_ASSEMBLY
4775,B-002388,PRODUCTION_QC,IND-COB-001,2024-05-21,944,932,12,POOR_PACKAGING
4776,B-002388,PACKAGING_QC,IND-COB-001,2024-05-21,932,917,15,COLOR_CONTAMINATION
4777,B-002389,PRODUCTION_QC,IND-EPL-001,2024-05-22,519,500,19,FLICKER
4778,B-002389,PACKAGING_QC,IND-EPL-001,2024-05-22,500,490,10,POOR_PACKAGING
4779,B-002390,PRODUCTION_QC,IND-BLB-001,2024-05-22,1425,1391,34,LUMEN_OUT_OF_SPEC
4780,B-002390,PACKAGING_QC,IND-BLB-001,2024-05-22,1391,1383,8,POOR_PACKAGING
4781,B-002391,PRODUCTION_QC,OUT-STR-001,2024-05-22,303,290,13,SOLDER_FAIL
4782,B-002391,PACKAGING_QC,OUT-STR-001,2024-05-22,290,286,4,POOR_PACKAGING
4783,B-002392,PRODUCTION_QC,OUT-STR-001,2024-05-22,178,169,9,FLICKER
4784,B-002392,PACKAGING_QC,OUT-STR-001,2024-05-22,169,164,5,HOUSING_SCRATCH
4785,B-002393,PRODUCTION_QC,IND-COB-001,2024-05-22,1066,1036,30,LUMEN_OUT_OF_SPEC
4786,B-002393,PACKAGING_QC,IND-COB-001,2024-05-22,1036,1030,6,HOUSING_DAMAGE_ASSEMBLY
4787,B-002394,PRODUCTION_QC,OUT-FLD-001,2024-05-22,342,332,10,HOUSING_DAMAGE_ASSEMBLY
4788,B-002394,PACKAGING_QC,OUT-FLD-001,2024-05-22,332,327,5,SOLDER_FAIL
4789,B-002395,PRODUCTION_QC,IND-BLB-001,2024-05-23,1949,1910,39,SOLDER_FAIL
4790,B-002395,PACKAGING_QC,IND-BLB-001,2024-05-23,1910,1885,25,DUST_CONTAMINATION
4791,B-002396,PRODUCTION_QC,IND-BLB-001,2024-05-23,1432,1404,28,COLOR_CONTAMINATION
4792,B-002396,PACKAGING_QC,IND-BLB-001,2024-05-23,1404,1395,9,DUST_CONTAMINATION
4793,B-002397,PRODUCTION_QC,OUT-STR-001,2024-05-23,256,244,12,HOUSING_DAMAGE_ASSEMBLY
4794,B-002397,PACKAGING_QC,OUT-STR-001,2024-05-23,244,239,5,DUST_CONTAMINATION
4795,B-002398,PRODUCTION_QC,OUT-STR-001,2024-05-23,261,249,12,SOLDER_FAIL
4796,B-002398,PACKAGING_QC,OUT-STR-001,2024-05-23,249,245,4,POOR_PACKAGING
4797,B-002399,PRODUCTION_QC,OUT-FLD-001,2024-05-23,372,359,13,FLICKER
4798,B-002399,PACKAGING_QC,OUT-FLD-001,2024-05-23,359,354,5,POOR_PACKAGING
4799,B-002400,PRODUCTION_QC,OUT-FLD-001,2024-05-23,323,311,12,DRIVER_FAULT
4800,B-002400,PACKAGING_QC,OUT-FLD-001,2024-05-23,311,306,5,DUST_CONTAMINATION
4801,B-002401,PRODUCTION_QC,IND-BLB-001,2024-05-24,1322,1302,20,SOLDER_FAIL
4802,B-002401,PACKAGING_QC,IND-BLB-001,2024-05-24,1302,1301,1,DUST_CONTAMINATION
4803,B-002402,PRODUCTION_QC,IND-BLB-001,2024-05-24,1274,1249,25,COLOR_CONTAMINATION
4804,B-002402,PACKAGING_QC,IND-BLB-001,2024-05-24,1249,1233,16,HOUSING_SCRATCH
4805,B-002403,PRODUCTION_QC,IND-HBU-001,2024-05-24,209,199,10,HOUSING_SCRATCH
4806,B-002403,PACKAGING_QC,IND-HBU-001,2024-05-24,199,195,4,HOUSING_DAMAGE_ASSEMBLY
4807,B-002404,PRODUCTION_QC,IND-HBU-001,2024-05-24,311,300,11,FLICKER
4808,B-002404,PACKAGING_QC,IND-HBU-001,2024-05-24,300,293,7,DUST_CONTAMINATION
4809,B-002405,PRODUCTION_QC,OUT-FLD-001,2024-05-24,320,312,8,HOUSING_SCRATCH
4810,B-002405,PACKAGING_QC,OUT-FLD-001,2024-05-24,312,310,2,POOR_PACKAGING
4811,B-002406,PRODUCTION_QC,OUT-FLD-001,2024-05-24,405,397,8,SOLDER_FAIL
4812,B-002406,PACKAGING_QC,OUT-FLD-001,2024-05-24,397,392,5,DRIVER_FAULT
4813,B-002407,PRODUCTION_QC,IND-BLB-001,2024-05-25,1731,1690,41,DUST_CONTAMINATION
4814,B-002407,PACKAGING_QC,IND-BLB-001,2024-05-25,1690,1668,22,FLICKER
4815,B-002408,PRODUCTION_QC,IND-HBU-001,2024-05-25,262,251,11,COLOR_CONTAMINATION
4816,B-002408,PACKAGING_QC,IND-HBU-001,2024-05-25,251,245,6,DUST_CONTAMINATION
4817,B-002409,PRODUCTION_QC,IND-HBU-001,2024-05-25,266,252,14,HOUSING_DAMAGE_ASSEMBLY
4818,B-002409,PACKAGING_QC,IND-HBU-001,2024-05-25,252,248,4,POOR_PACKAGING
4819,B-002410,PRODUCTION_QC,IND-PAN-001,2024-05-27,514,497,17,COLOR_CONTAMINATION
4820,B-002410,PACKAGING_QC,IND-PAN-001,2024-05-27,497,487,10,HOUSING_DAMAGE_ASSEMBLY
4821,B-002411,PRODUCTION_QC,IND-PAN-001,2024-05-27,537,518,19,LUMEN_OUT_OF_SPEC
4822,B-002411,PACKAGING_QC,IND-PAN-001,2024-05-27,518,512,6,LUMEN_OUT_OF_SPEC
4823,B-002412,PRODUCTION_QC,IND-HBU-001,2024-05-27,328,312,16,COLOR_CONTAMINATION
4824,B-002412,PACKAGING_QC,IND-HBU-001,2024-05-27,312,305,7,DUST_CONTAMINATION
4825,B-002413,PRODUCTION_QC,IND-HBU-001,2024-05-27,299,288,11,DUST_CONTAMINATION
4826,B-002413,PACKAGING_QC,IND-HBU-001,2024-05-27,288,284,4,LUMEN_OUT_OF_SPEC
4827,B-002414,PRODUCTION_QC,IND-HBU-001,2024-05-27,318,307,11,LUMEN_OUT_OF_SPEC
4828,B-002414,PACKAGING_QC,IND-HBU-001,2024-05-27,307,301,6,COLOR_CONTAMINATION
4829,B-002415,PRODUCTION_QC,IND-HBU-001,2024-05-27,319,307,12,COLOR_CONTAMINATION
4830,B-002415,PACKAGING_QC,IND-HBU-001,2024-05-27,307,303,4,POOR_PACKAGING
4831,B-002416,PRODUCTION_QC,IND-PAN-001,2024-05-28,552,537,15,HOUSING_DAMAGE_ASSEMBLY
4832,B-002416,PACKAGING_QC,IND-PAN-001,2024-05-28,537,530,7,HOUSING_DAMAGE_ASSEMBLY
4833,B-002417,PRODUCTION_QC,IND-PAN-001,2024-05-28,528,514,14,HOUSING_DAMAGE_ASSEMBLY
4834,B-002417,PACKAGING_QC,IND-PAN-001,2024-05-28,514,506,8,DUST_CONTAMINATION
4835,B-002418,PRODUCTION_QC,IND-HBU-001,2024-05-28,317,302,15,POOR_PACKAGING
4836,B-002418,PACKAGING_QC,IND-HBU-001,2024-05-28,302,296,6,DRIVER_FAULT
4837,B-002419,PRODUCTION_QC,IND-HBU-001,2024-05-28,323,311,12,LUMEN_OUT_OF_SPEC
4838,B-002419,PACKAGING_QC,IND-HBU-001,2024-05-28,311,307,4,POOR_PACKAGING
4839,B-002420,PRODUCTION_QC,IND-HBU-001,2024-05-28,324,312,12,HOUSING_SCRATCH
4840,B-002420,PACKAGING_QC,IND-HBU-001,2024-05-28,312,307,5,SOLDER_FAIL
4841,B-002421,PRODUCTION_QC,IND-HBU-001,2024-05-28,312,301,11,SOLDER_FAIL
4842,B-002421,PACKAGING_QC,IND-HBU-001,2024-05-28,301,297,4,FLICKER
4843,B-002422,PRODUCTION_QC,IND-BAT-001,2024-05-29,663,643,20,HOUSING_SCRATCH
4844,B-002422,PACKAGING_QC,IND-BAT-001,2024-05-29,643,634,9,HOUSING_DAMAGE_ASSEMBLY
4845,B-002423,PRODUCTION_QC,IND-BAT-001,2024-05-29,725,704,21,DUST_CONTAMINATION
4846,B-002423,PACKAGING_QC,IND-BAT-001,2024-05-29,704,692,12,POOR_PACKAGING
4847,B-002424,PRODUCTION_QC,IND-HBU-001,2024-05-29,283,271,12,HOUSING_SCRATCH
4848,B-002424,PACKAGING_QC,IND-HBU-001,2024-05-29,271,268,3,HOUSING_DAMAGE_ASSEMBLY
4849,B-002425,PRODUCTION_QC,IND-BAT-001,2024-05-29,578,567,11,FLICKER
4850,B-002425,PACKAGING_QC,IND-BAT-001,2024-05-29,567,563,4,POOR_PACKAGING
4851,B-002426,PRODUCTION_QC,IND-WGL-001,2024-05-29,532,522,10,FLICKER
4852,B-002426,PACKAGING_QC,IND-WGL-001,2024-05-29,522,517,5,HOUSING_SCRATCH
4853,B-002427,PRODUCTION_QC,IND-WGL-001,2024-05-29,536,523,13,POOR_PACKAGING
4854,B-002427,PACKAGING_QC,IND-WGL-001,2024-05-29,523,513,10,DUST_CONTAMINATION
4855,B-002428,PRODUCTION_QC,IND-BAT-001,2024-05-30,771,749,22,SOLDER_FAIL
4856,B-002428,PACKAGING_QC,IND-BAT-001,2024-05-30,749,737,12,DUST_CONTAMINATION
4857,B-002429,PRODUCTION_QC,IND-BAT-001,2024-05-30,696,681,15,DUST_CONTAMINATION
4858,B-002429,PACKAGING_QC,IND-BAT-001,2024-05-30,681,677,4,HOUSING_DAMAGE_ASSEMBLY
4859,B-002430,PRODUCTION_QC,IND-BAT-001,2024-05-30,630,612,18,DUST_CONTAMINATION
4860,B-002430,PACKAGING_QC,IND-BAT-001,2024-05-30,612,603,9,SOLDER_FAIL
4861,B-002431,PRODUCTION_QC,IND-BAT-001,2024-05-30,688,666,22,LUMEN_OUT_OF_SPEC
4862,B-002431,PACKAGING_QC,IND-BAT-001,2024-05-30,666,653,13,POOR_PACKAGING
4863,B-002432,PRODUCTION_QC,IND-WGL-001,2024-05-30,565,548,17,DRIVER_FAULT
4864,B-002432,PACKAGING_QC,IND-WGL-001,2024-05-30,548,543,5,POOR_PACKAGING
4865,B-002433,PRODUCTION_QC,IND-WGL-001,2024-05-30,476,466,10,HOUSING_SCRATCH
4866,B-002433,PACKAGING_QC,IND-WGL-001,2024-05-30,466,461,5,POOR_PACKAGING
4867,B-002434,PRODUCTION_QC,IND-PAN-001,2024-05-31,578,552,26,DUST_CONTAMINATION
4868,B-002434,PACKAGING_QC,IND-PAN-001,2024-05-31,552,548,4,POOR_PACKAGING
4869,B-002435,PRODUCTION_QC,IND-PAN-001,2024-05-31,562,543,19,DUST_CONTAMINATION
4870,B-002435,PACKAGING_QC,IND-PAN-001,2024-05-31,543,538,5,HOUSING_DAMAGE_ASSEMBLY
4871,B-002436,PRODUCTION_QC,IND-BAT-001,2024-05-31,832,797,35,DRIVER_FAULT
4872,B-002436,PACKAGING_QC,IND-BAT-001,2024-05-31,797,785,12,POOR_PACKAGING
4873,B-002437,PRODUCTION_QC,IND-BAT-001,2024-05-31,509,495,14,LUMEN_OUT_OF_SPEC
4874,B-002437,PACKAGING_QC,IND-BAT-001,2024-05-31,495,489,6,POOR_PACKAGING
4875,B-002438,PRODUCTION_QC,IND-WGL-001,2024-05-31,559,548,11,DRIVER_FAULT
4876,B-002438,PACKAGING_QC,IND-WGL-001,2024-05-31,548,541,7,SOLDER_FAIL
4877,B-002439,PRODUCTION_QC,IND-WGL-001,2024-05-31,578,561,17,SOLDER_FAIL
4878,B-002439,PACKAGING_QC,IND-WGL-001,2024-05-31,561,558,3,SOLDER_FAIL
4879,B-002440,PRODUCTION_QC,IND-PAN-001,2024-06-01,563,543,20,HOUSING_SCRATCH
4880,B-002440,PACKAGING_QC,IND-PAN-001,2024-06-01,543,532,11,HOUSING_DAMAGE_ASSEMBLY
4881,B-002441,PRODUCTION_QC,IND-BAT-001,2024-06-01,723,704,19,HOUSING_SCRATCH
4882,B-002441,PACKAGING_QC,IND-BAT-001,2024-06-01,704,693,11,POOR_PACKAGING
4883,B-002442,PRODUCTION_QC,IND-WGL-001,2024-06-01,539,522,17,DRIVER_FAULT
4884,B-002442,PACKAGING_QC,IND-WGL-001,2024-06-01,522,515,7,HOUSING_DAMAGE_ASSEMBLY
4885,B-002443,PRODUCTION_QC,IND-PAN-001,2024-06-03,538,520,18,FLICKER
4886,B-002443,PACKAGING_QC,IND-PAN-001,2024-06-03,520,514,6,SOLDER_FAIL
4887,B-002444,PRODUCTION_QC,IND-PAN-001,2024-06-03,586,567,19,DRIVER_FAULT
4888,B-002444,PACKAGING_QC,IND-PAN-001,2024-06-03,567,556,11,HOUSING_DAMAGE_ASSEMBLY
4889,B-002445,PRODUCTION_QC,IND-BAT-001,2024-06-03,742,715,27,DUST_CONTAMINATION
4890,B-002445,PACKAGING_QC,IND-BAT-001,2024-06-03,715,709,6,SOLDER_FAIL
4891,B-002446,PRODUCTION_QC,IND-BAT-001,2024-06-03,624,606,18,DUST_CONTAMINATION
4892,B-002446,PACKAGING_QC,IND-BAT-001,2024-06-03,606,600,6,DUST_CONTAMINATION
4893,B-002447,PRODUCTION_QC,IND-PAN-001,2024-06-03,443,424,19,POOR_PACKAGING
4894,B-002447,PACKAGING_QC,IND-PAN-001,2024-06-03,424,416,8,LUMEN_OUT_OF_SPEC
4895,B-002448,PRODUCTION_QC,IND-PAN-001,2024-06-03,577,556,21,DUST_CONTAMINATION
4896,B-002448,PACKAGING_QC,IND-PAN-001,2024-06-03,556,546,10,DUST_CONTAMINATION
4897,B-002449,PRODUCTION_QC,IND-PAN-001,2024-06-04,346,332,14,HOUSING_DAMAGE_ASSEMBLY
4898,B-002449,PACKAGING_QC,IND-PAN-001,2024-06-04,332,326,6,POOR_PACKAGING
4899,B-002450,PRODUCTION_QC,IND-PAN-001,2024-06-04,558,541,17,POOR_PACKAGING
4900,B-002450,PACKAGING_QC,IND-PAN-001,2024-06-04,541,531,10,DUST_CONTAMINATION
4901,B-002451,PRODUCTION_QC,IND-BAT-001,2024-06-04,614,593,21,DUST_CONTAMINATION
4902,B-002451,PACKAGING_QC,IND-BAT-001,2024-06-04,593,582,11,COLOR_CONTAMINATION
4903,B-002452,PRODUCTION_QC,IND-HBU-001,2024-06-04,264,253,11,HOUSING_DAMAGE_ASSEMBLY
4904,B-002452,PACKAGING_QC,IND-HBU-001,2024-06-04,253,248,5,HOUSING_DAMAGE_ASSEMBLY
4905,B-002453,PRODUCTION_QC,IND-PAN-001,2024-06-04,617,596,21,POOR_PACKAGING
4906,B-002453,PACKAGING_QC,IND-PAN-001,2024-06-04,596,585,11,HOUSING_DAMAGE_ASSEMBLY
4907,B-002454,PRODUCTION_QC,IND-PAN-001,2024-06-04,487,467,20,HOUSING_DAMAGE_ASSEMBLY
4908,B-002454,PACKAGING_QC,IND-PAN-001,2024-06-04,467,456,11,POOR_PACKAGING
4909,B-002455,PRODUCTION_QC,IND-PAN-001,2024-06-05,473,456,17,COLOR_CONTAMINATION
4910,B-002455,PACKAGING_QC,IND-PAN-001,2024-06-05,456,447,9,DUST_CONTAMINATION
4911,B-002456,PRODUCTION_QC,IND-BLB-001,2024-06-05,1588,1566,22,LUMEN_OUT_OF_SPEC
4912,B-002456,PACKAGING_QC,IND-BLB-001,2024-06-05,1566,1555,11,POOR_PACKAGING
4913,B-002457,PRODUCTION_QC,IND-HBU-001,2024-06-05,334,318,16,LUMEN_OUT_OF_SPEC
4914,B-002457,PACKAGING_QC,IND-HBU-001,2024-06-05,318,313,5,SOLDER_FAIL
4915,B-002458,PRODUCTION_QC,IND-HBU-001,2024-06-05,245,233,12,HOUSING_DAMAGE_ASSEMBLY
4916,B-002458,PACKAGING_QC,IND-HBU-001,2024-06-05,233,228,5,HOUSING_DAMAGE_ASSEMBLY
4917,B-002459,PRODUCTION_QC,IND-HBU-001,2024-06-05,256,248,8,POOR_PACKAGING
4918,B-002459,PACKAGING_QC,IND-HBU-001,2024-06-05,248,243,5,FLICKER
4919,B-002460,PRODUCTION_QC,IND-HBU-001,2024-06-05,274,261,13,DUST_CONTAMINATION
4920,B-002460,PACKAGING_QC,IND-HBU-001,2024-06-05,261,258,3,DRIVER_FAULT
4921,B-002461,PRODUCTION_QC,IND-BLB-001,2024-06-06,1641,1601,40,HOUSING_DAMAGE_ASSEMBLY
4922,B-002461,PACKAGING_QC,IND-BLB-001,2024-06-06,1601,1590,11,HOUSING_SCRATCH
4923,B-002462,PRODUCTION_QC,IND-BLB-001,2024-06-06,1802,1768,34,DRIVER_FAULT
4924,B-002462,PACKAGING_QC,IND-BLB-001,2024-06-06,1768,1752,16,HOUSING_DAMAGE_ASSEMBLY
4925,B-002463,PRODUCTION_QC,IND-HBU-001,2024-06-06,359,346,13,HOUSING_SCRATCH
4926,B-002463,PACKAGING_QC,IND-HBU-001,2024-06-06,346,339,7,POOR_PACKAGING
4927,B-002464,PRODUCTION_QC,IND-HBU-001,2024-06-06,320,306,14,HOUSING_DAMAGE_ASSEMBLY
4928,B-002464,PACKAGING_QC,IND-HBU-001,2024-06-06,306,301,5,POOR_PACKAGING
4929,B-002465,PRODUCTION_QC,IND-HBU-001,2024-06-06,298,287,11,POOR_PACKAGING
4930,B-002465,PACKAGING_QC,IND-HBU-001,2024-06-06,287,283,4,POOR_PACKAGING
4931,B-002466,PRODUCTION_QC,IND-HBU-001,2024-06-06,309,295,14,DRIVER_FAULT
4932,B-002466,PACKAGING_QC,IND-HBU-001,2024-06-06,295,288,7,HOUSING_DAMAGE_ASSEMBLY
4933,B-002467,PRODUCTION_QC,IND-BLB-001,2024-06-07,1174,1150,24,HOUSING_DAMAGE_ASSEMBLY
4934,B-002467,PACKAGING_QC,IND-BLB-001,2024-06-07,1150,1134,16,COLOR_CONTAMINATION
4935,B-002468,PRODUCTION_QC,OUT-FLD-001,2024-06-07,352,343,9,DUST_CONTAMINATION
4936,B-002468,PACKAGING_QC,OUT-FLD-001,2024-06-07,343,342,1,POOR_PACKAGING
4937,B-002469,PRODUCTION_QC,OUT-STR-001,2024-06-07,273,262,11,HOUSING_DAMAGE_ASSEMBLY
4938,B-002469,PACKAGING_QC,OUT-STR-001,2024-06-07,262,255,7,DUST_CONTAMINATION
4939,B-002470,PRODUCTION_QC,OUT-STR-001,2024-06-07,289,278,11,DUST_CONTAMINATION
4940,B-002470,PACKAGING_QC,OUT-STR-001,2024-06-07,278,271,7,DUST_CONTAMINATION
4941,B-002471,PRODUCTION_QC,IND-HBU-001,2024-06-07,317,306,11,HOUSING_SCRATCH
4942,B-002471,PACKAGING_QC,IND-HBU-001,2024-06-07,306,300,6,HOUSING_DAMAGE_ASSEMBLY
4943,B-002472,PRODUCTION_QC,IND-HBU-001,2024-06-07,342,331,11,COLOR_CONTAMINATION
4944,B-002472,PACKAGING_QC,IND-HBU-001,2024-06-07,331,326,5,LUMEN_OUT_OF_SPEC
4945,B-002473,PRODUCTION_QC,OUT-FLD-001,2024-06-08,361,350,11,HOUSING_SCRATCH
4946,B-002473,PACKAGING_QC,OUT-FLD-001,2024-06-08,350,345,5,POOR_PACKAGING
4947,B-002474,PRODUCTION_QC,OUT-STR-001,2024-06-08,164,156,8,HOUSING_SCRATCH
4948,B-002474,PACKAGING_QC,OUT-STR-001,2024-06-08,156,152,4,HOUSING_SCRATCH
4949,B-002475,PRODUCTION_QC,IND-HBU-001,2024-06-08,311,301,10,DRIVER_FAULT
4950,B-002475,PACKAGING_QC,IND-HBU-001,2024-06-08,301,295,6,DRIVER_FAULT
4951,B-002476,PRODUCTION_QC,OUT-FLD-001,2024-06-10,356,345,11,HOUSING_DAMAGE_ASSEMBLY
4952,B-002476,PACKAGING_QC,OUT-FLD-001,2024-06-10,345,339,6,POOR_PACKAGING
