prod_log_id,date,shift_id,line_id,sku,planned_units,actual_units,planned_runtime_mins,actual_runtime_mins,downtime_mins,downtime_reason,ideal_cycle_time_sec,planned_operators,actual_operators,overtime_hours
2212,2024-04-15,1,1,IND-COB-001,1064,944,450,403,47,,22,8,6,1.7
2213,2024-04-15,2,1,IND-COB-001,1064,1045,450,436,14,,22,8,7,2.9
2214,2024-04-15,1,2,IND-BLB-001,1950,1497,450,421,29,,12,6,5,1.0
2215,2024-04-15,2,2,OUT-STR-001,325,195,450,264,186,CHANGEOVER,72,6,6,0.0
2216,2024-04-15,1,3,IND-WGL-001,668,554,450,364,86,CHANGEOVER,35,5,5,0.0
2217,2024-04-15,2,3,IND-WGL-001,668,617,450,421,29,,35,5,4,0.0
2218,2024-04-16,1,1,IND-COB-001,1064,688,450,320,130,PCB_SHORTAGE_SUPPLIER,22,8,7,0.0
2219,2024-04-16,2,1,IND-COB-001,1064,891,450,392,58,MATERIAL_SHORTAGE_INTERNAL,22,8,7,0.0
2220,2024-04-16,1,2,OUT-STR-001,325,285,450,403,47,SCHEDULE_CHANGE_MGMT,72,6,5,1.3
2221,2024-04-16,2,2,OUT-STR-001,325,240,450,370,80,MANPOWER_SHORT,72,6,5,2.1
2222,2024-04-16,1,3,IND-WGL-001,668,494,450,370,80,MACHINE_FAULT,35,5,4,0.0
2223,2024-04-16,2,3,IND-WGL-001,668,614,450,429,21,,35,5,5,0.0
2224,2024-04-17,1,1,IND-COB-001,1064,1017,450,421,29,MATERIAL_SHORTAGE_INTERNAL,22,8,7,2.6
2225,2024-04-17,2,1,IND-PAN-001,616,466,450,377,73,CHANGEOVER,38,8,7,0.0
2226,2024-04-17,1,2,OUT-STR-001,325,323,450,433,17,,72,6,6,0.0
2227,2024-04-17,2,2,OUT-STR-001,325,288,450,415,35,,72,6,5,1.6
2228,2024-04-17,1,3,IND-WGL-001,668,595,450,399,51,,35,5,4,1.6
2229,2024-04-17,2,3,IND-HBU-001,360,256,450,321,129,CHANGEOVER,65,5,4,3.7
2230,2024-04-18,1,1,IND-PAN-001,616,549,450,402,48,SCHEDULE_CHANGE_MGMT,38,8,7,1.3
2231,2024-04-18,2,1,IND-PAN-001,616,499,450,398,52,MATERIAL_SHORTAGE_INTERNAL,38,8,7,1.5
2232,2024-04-18,1,2,OUT-STR-001,325,284,450,410,40,,72,6,5,0.0
2233,2024-04-18,2,2,IND-BLB-001,1950,1411,450,347,103,CHANGEOVER,12,6,5,0.0
2234,2024-04-18,1,3,IND-HBU-001,360,297,450,375,75,MANPOWER_SHORT,65,5,5,0.0
2235,2024-04-18,2,3,IND-HBU-001,360,285,450,409,41,,65,5,4,0.0
2236,2024-04-19,1,1,IND-PAN-001,616,604,450,441,9,,38,8,7,2.9
2237,2024-04-19,2,1,IND-PAN-001,616,593,450,435,15,,38,8,7,3.0
2238,2024-04-19,1,2,IND-BLB-001,1950,1820,450,444,6,,12,6,5,3.6
2239,2024-04-19,2,2,IND-BLB-001,1950,1423,450,377,73,MATERIAL_SHORTAGE_INTERNAL,12,6,5,3.6
2240,2024-04-19,1,3,IND-COB-001,1064,652,450,289,161,CHANGEOVER,22,5,4,0.0
2241,2024-04-19,2,3,IND-COB-001,1064,780,450,350,100,MANPOWER_SHORT,22,5,4,0.0
2242,2024-04-20,1,1,IND-COB-001,1064,823,450,340,110,CHANGEOVER,22,8,8,0.0
2243,2024-04-20,1,2,IND-BLB-001,1950,1232,450,298,152,PCB_SHORTAGE_SUPPLIER,12,6,5,0.0
2244,2024-04-20,1,3,IND-COB-001,1064,604,450,257,193,PCB_SHORTAGE_SUPPLIER,22,5,4,0.0
2245,2024-04-22,1,1,IND-COB-001,1064,806,450,363,87,QUALITY_HOLD,22,8,7,0.0
2246,2024-04-22,2,1,IND-COB-001,1064,986,450,430,20,,22,8,7,0.0
2247,2024-04-22,1,2,IND-BLB-001,1950,1640,450,401,49,SCHEDULE_CHANGE_MGMT,12,6,6,0.0
2248,2024-04-22,2,2,IND-BLB-001,1950,1934,450,431,19,,12,6,5,0.0
2249,2024-04-22,1,3,IND-COB-001,1064,743,450,355,95,MANPOWER_SHORT,22,5,4,0.0
2250,2024-04-22,2,3,IND-COB-001,1064,955,450,410,40,,22,5,4,0.0
2251,2024-04-23,1,1,IND-COB-001,1064,924,450,419,31,,22,8,7,2.0
2252,2024-04-23,2,1,IND-COB-001,1064,861,450,380,70,QUALITY_HOLD,22,8,7,0.0
2253,2024-04-23,1,2,IND-BLB-001,1950,1347,450,347,103,MANPOWER_SHORT,12,6,5,2.3
2254,2024-04-23,2,2,IND-BLB-001,1950,1292,450,331,119,MANPOWER_SHORT,12,6,5,2.0
2255,2024-04-23,1,3,OUT-STR-001,325,258,450,380,70,CHANGEOVER,72,5,5,0.0
2256,2024-04-23,2,3,OUT-STR-001,325,294,450,439,11,,72,5,4,4.2
2257,2024-04-24,1,1,IND-COB-001,1064,884,450,389,61,MACHINE_FAULT,22,8,7,2.6
2258,2024-04-24,2,1,IND-COB-001,1064,749,450,340,110,MACHINE_FAULT,22,8,7,0.0
2259,2024-04-24,1,2,IND-BLB-001,1950,1811,450,421,29,,12,6,5,1.4
2260,2024-04-24,2,2,OUT-STR-001,325,229,450,333,117,CHANGEOVER,72,6,5,1.7
2261,2024-04-24,1,3,OUT-STR-001,325,228,450,353,97,MANPOWER_SHORT,72,5,4,0.0
2262,2024-04-24,2,3,OUT-STR-001,325,276,450,431,19,,72,5,5,0.0
2263,2024-04-25,1,1,IND-COB-001,1064,933,450,423,27,,22,8,7,0.0
2264,2024-04-25,2,1,IND-PAN-001,616,382,450,280,170,CHANGEOVER,38,8,7,2.8
2265,2024-04-25,1,2,OUT-STR-001,325,320,450,430,20,,72,6,5,0.0
2266,2024-04-25,2,2,OUT-STR-001,325,238,450,361,89,MANPOWER_SHORT,72,6,5,3.4
2267,2024-04-25,1,3,OUT-STR-001,325,264,450,396,54,MATERIAL_SHORTAGE_INTERNAL,72,5,4,2.6
2268,2024-04-25,2,3,IND-BLB-001,1950,1379,450,332,118,CHANGEOVER,12,5,5,0.0
2269,2024-04-26,1,1,IND-PAN-001,616,580,450,437,13,,38,8,7,0.0
2270,2024-04-26,2,1,IND-PAN-001,616,519,450,384,66,SCHEDULE_CHANGE_MGMT,38,8,8,0.0
2271,2024-04-26,1,2,OUT-STR-001,325,307,450,443,7,,72,6,6,0.0
2272,2024-04-26,2,2,OUT-STR-001,325,297,450,434,16,,72,6,6,0.0
2273,2024-04-26,1,3,IND-BLB-001,1950,1756,450,409,41,CLEANING_MAINTENANCE,12,5,5,0.0
2274,2024-04-26,2,3,IND-BLB-001,1950,1902,450,442,8,,12,5,4,3.9
2275,2024-04-27,1,1,IND-EPL-001,557,327,450,286,164,CHANGEOVER,42,8,7,1.2
2276,2024-04-27,1,2,OUT-STR-001,325,272,450,401,49,SCHEDULE_CHANGE_MGMT,72,6,5,1.0
2277,2024-04-27,1,3,IND-BLB-001,1950,1687,450,416,34,,12,5,4,0.0
2278,2024-04-29,1,1,IND-EPL-001,557,478,450,379,71,MANPOWER_SHORT,42,8,7,0.0
2279,2024-04-29,2,1,IND-EPL-001,557,452,450,391,59,QUALITY_HOLD,42,8,8,0.0
2280,2024-04-29,1,2,OUT-STR-001,325,247,450,360,90,QUALITY_HOLD,72,6,5,0.0
2281,2024-04-29,2,2,IND-WGL-001,668,536,450,381,69,CHANGEOVER,35,6,6,0.0
2282,2024-04-29,1,3,IND-BLB-001,1950,1703,450,393,57,MATERIAL_SHORTAGE_INTERNAL,12,5,5,0.0
2283,2024-04-29,2,3,IND-BLB-001,1950,1549,450,422,28,,12,5,4,0.0
2284,2024-04-30,1,1,IND-PAN-001,616,423,450,307,143,CHANGEOVER,38,8,7,1.8
2285,2024-04-30,2,1,IND-PAN-001,616,595,450,437,13,,38,8,7,1.3
2286,2024-04-30,1,2,IND-WGL-001,668,614,450,444,6,,35,6,6,0.0
2287,2024-04-30,2,2,IND-WGL-001,668,582,450,424,26,,35,6,5,0.0
2288,2024-04-30,1,3,IND-BLB-001,1950,1525,450,367,83,MANPOWER_SHORT,12,5,4,4.9
2289,2024-04-30,2,3,IND-HBU-001,360,156,450,197,253,CHANGEOVER,65,5,5,0.0
2290,2024-05-01,1,1,IND-PAN-001,616,544,450,396,54,SCHEDULE_CHANGE_MGMT,38,8,7,0.0
2291,2024-05-01,2,1,IND-COB-001,1064,914,450,368,82,CHANGEOVER,22,8,7,0.0
2292,2024-05-01,1,2,OUT-FLD-001,425,354,450,375,75,CHANGEOVER,55,6,6,0.0
2293,2024-05-01,2,2,OUT-FLD-001,425,334,450,381,69,CLEANING_MAINTENANCE,55,6,5,3.4
2294,2024-05-01,1,3,IND-HBU-001,360,385,450,428,22,,65,5,5,0.0
2295,2024-05-01,2,3,IND-HBU-001,360,228,450,297,153,PCB_SHORTAGE_SUPPLIER,65,5,5,0.0
2296,2024-05-02,1,1,IND-COB-001,1064,1025,450,433,17,,22,8,7,1.6
2297,2024-05-02,2,1,IND-COB-001,1064,1008,450,445,5,,22,8,8,0.0
2298,2024-05-02,1,2,OUT-FLD-001,425,376,450,412,38,QUALITY_HOLD,55,6,5,3.9
2299,2024-05-02,2,2,OUT-FLD-001,425,367,450,399,51,MATERIAL_SHORTAGE_INTERNAL,55,6,5,0.0
2300,2024-05-02,1,3,IND-HBU-001,360,251,450,312,138,PCB_SHORTAGE_SUPPLIER,65,5,5,0.0
2301,2024-05-02,2,3,IND-HBU-001,360,271,450,378,72,MANPOWER_SHORT,65,5,4,1.9
2302,2024-05-03,1,1,IND-COB-001,1064,1058,450,436,14,,22,8,7,0.0
2303,2024-05-03,2,1,IND-COB-001,1064,802,450,373,77,MACHINE_FAULT,22,8,7,0.7
2304,2024-05-03,1,2,OUT-FLD-001,425,340,450,414,36,,55,6,5,4.2
2305,2024-05-03,2,2,OUT-FLD-001,425,334,450,349,101,PCB_SHORTAGE_SUPPLIER,55,6,5,3.6
2306,2024-05-03,1,3,IND-WGL-001,668,478,450,342,108,CHANGEOVER,35,5,5,0.0
2307,2024-05-03,2,3,IND-WGL-001,668,575,450,423,27,SCHEDULE_CHANGE_MGMT,35,5,4,1.6
2308,2024-05-04,1,1,IND-COB-001,1064,1007,450,403,47,MATERIAL_SHORTAGE_INTERNAL,22,8,7,1.6
2309,2024-05-04,1,2,IND-HBU-001,360,283,450,344,106,CHANGEOVER,65,6,5,3.3
2310,2024-05-04,1,3,IND-WGL-001,668,552,450,421,29,,35,5,4,0.0
2311,2024-05-06,1,1,IND-COB-001,1064,871,450,370,80,QUALITY_HOLD,22,8,7,2.3
2312,2024-05-06,2,1,IND-COB-001,1064,1002,450,434,16,,22,8,7,0.0
2313,2024-05-06,1,2,IND-HBU-001,360,348,450,404,46,QUALITY_HOLD,65,6,6,0.0
2314,2024-05-06,2,2,IND-HBU-001,360,277,450,376,74,MANPOWER_SHORT,65,6,5,0.0
2315,2024-05-06,1,3,IND-WGL-001,668,561,450,403,47,MATERIAL_SHORTAGE_INTERNAL,35,5,5,0.0
2316,2024-05-06,2,3,IND-WGL-001,668,589,450,430,20,,35,5,4,3.0
2317,2024-05-07,1,1,IND-COB-001,1064,851,450,371,79,MACHINE_FAULT,22,8,7,0.0
2318,2024-05-07,2,1,IND-COB-001,1064,888,450,390,60,CLEANING_MAINTENANCE,22,8,7,1.6
2319,2024-05-07,1,2,IND-HBU-001,360,290,450,397,53,QUALITY_HOLD,65,6,5,2.1
2320,2024-05-07,2,2,IND-WGL-001,668,473,450,358,92,CHANGEOVER,35,6,5,0.0
2321,2024-05-07,1,3,IND-HBU-001,360,250,450,305,145,CHANGEOVER,65,5,4,2.0
2322,2024-05-07,2,3,IND-HBU-001,360,337,450,434,16,,65,5,4,0.0
2323,2024-05-08,1,1,IND-PAN-001,616,409,450,317,133,CHANGEOVER,38,8,7,2.5
2324,2024-05-08,2,1,IND-PAN-001,616,474,450,384,66,MANPOWER_SHORT,38,8,7,2.8
2325,2024-05-08,1,2,IND-WGL-001,668,630,450,412,38,,35,6,5,0.0
2326,2024-05-08,2,2,IND-WGL-001,668,581,450,427,23,,35,6,5,1.8
2327,2024-05-08,1,3,IND-HBU-001,360,269,450,349,101,MANPOWER_SHORT,65,5,4,3.6
2328,2024-05-08,2,3,IND-HBU-001,360,337,450,403,47,MANPOWER_SHORT,65,5,5,0.0
2329,2024-05-09,1,1,IND-PAN-001,616,621,450,449,1,,38,8,8,0.0
2330,2024-05-09,2,1,IND-PAN-001,616,295,450,219,231,PCB_SHORTAGE_SUPPLIER,38,8,7,0.8
2331,2024-05-09,1,2,OUT-STR-001,325,237,450,347,103,CHANGEOVER,72,6,5,0.0
2332,2024-05-09,2,2,OUT-STR-001,325,269,450,376,74,SCHEDULE_CHANGE_MGMT,72,6,5,3.9
2333,2024-05-09,1,3,IND-HBU-001,360,321,450,414,36,MACHINE_FAULT,65,5,5,0.0
2334,2024-05-09,2,3,IND-HBU-001,360,339,450,439,11,,65,5,5,0.0
2335,2024-05-10,1,1,IND-PAN-001,616,516,450,386,64,SCHEDULE_CHANGE_MGMT,38,8,7,0.0
2336,2024-05-10,2,1,IND-BAT-001,836,663,450,361,89,CHANGEOVER,28,8,7,0.0
2337,2024-05-10,1,2,OUT-STR-001,325,186,450,270,180,PCB_SHORTAGE_SUPPLIER,72,6,5,0.0
2338,2024-05-10,2,2,OUT-STR-001,325,289,450,424,26,,72,6,5,3.5
2339,2024-05-10,1,3,IND-HBU-001,360,306,450,387,63,CLEANING_MAINTENANCE,65,5,4,0.0
2340,2024-05-10,2,3,IND-HBU-001,360,278,450,391,59,QUALITY_HOLD,65,5,5,0.0
2341,2024-05-11,1,1,IND-BAT-001,836,708,450,394,56,MATERIAL_SHORTAGE_INTERNAL,28,8,7,2.0
2342,2024-05-11,1,2,OUT-STR-001,325,272,450,374,76,MACHINE_FAULT,72,6,5,0.0
2343,2024-05-11,1,3,IND-EPL-001,557,402,450,351,99,CHANGEOVER,42,5,5,0.0
2344,2024-05-13,1,1,IND-BAT-001,836,635,450,352,98,MANPOWER_SHORT,28,8,7,2.4
2345,2024-05-13,2,1,IND-BAT-001,836,684,450,388,62,MANPOWER_SHORT,28,8,7,1.3
2346,2024-05-13,1,2,OUT-STR-001,325,303,450,420,30,,72,6,5,4.1
2347,2024-05-13,2,2,OUT-STR-001,325,280,450,425,25,,72,6,5,0.0
2348,2024-05-13,1,3,IND-EPL-001,557,326,450,288,162,PCB_SHORTAGE_SUPPLIER,42,5,4,0.0
2349,2024-05-13,2,3,IND-EPL-001,557,383,450,343,107,MANPOWER_SHORT,42,5,4,0.0
2350,2024-05-14,1,1,IND-BAT-001,836,500,450,265,185,PCB_SHORTAGE_SUPPLIER,28,8,8,0.0
2351,2024-05-14,2,1,IND-BAT-001,836,710,450,421,29,CLEANING_MAINTENANCE,28,8,7,0.0
2352,2024-05-14,1,2,OUT-STR-001,325,293,450,420,30,,72,6,5,1.0
2353,2024-05-14,2,2,OUT-FLD-001,425,237,450,249,201,CHANGEOVER,55,6,5,0.0
2354,2024-05-14,1,3,IND-HBU-001,360,251,450,325,125,CHANGEOVER,65,5,5,0.0
2355,2024-05-14,2,3,IND-HBU-001,360,343,450,437,13,,65,5,4,2.2
2356,2024-05-15,1,1,IND-BAT-001,836,538,450,291,159,LED_CHIP_SHORTAGE_SUPPLIER,28,8,7,1.0
2357,2024-05-15,2,1,OUT-FLD-001,425,288,450,325,125,CHANGEOVER,55,8,6,0.0
2358,2024-05-15,1,2,OUT-FLD-001,425,349,450,392,58,MATERIAL_SHORTAGE_INTERNAL,55,6,5,3.4
2359,2024-05-15,2,2,OUT-FLD-001,425,394,450,430,20,,55,6,6,0.0
2360,2024-05-15,1,3,IND-HBU-001,360,287,450,414,36,MATERIAL_SHORTAGE_INTERNAL,65,5,4,4.1
2361,2024-05-15,2,3,IND-HBU-001,360,320,450,423,27,,65,5,4,3.2
2362,2024-05-16,1,1,OUT-FLD-001,425,397,450,412,38,SCHEDULE_CHANGE_MGMT,55,8,7,0.0
2363,2024-05-16,2,1,OUT-FLD-001,425,365,450,431,19,,55,8,7,2.4
2364,2024-05-16,1,2,OUT-FLD-001,425,364,450,394,56,MACHINE_FAULT,55,6,5,1.6
2365,2024-05-16,2,2,OUT-FLD-001,425,375,450,418,32,,55,6,5,1.9
2366,2024-05-16,1,3,IND-HBU-001,360,289,450,408,42,,65,5,4,0.0
2367,2024-05-16,2,3,IND-HBU-001,360,306,450,374,76,MATERIAL_SHORTAGE_INTERNAL,65,5,4,0.0
2368,2024-05-17,1,1,OUT-FLD-001,425,430,450,439,11,,55,8,7,0.0
2369,2024-05-17,2,1,OUT-FLD-001,425,272,450,334,116,PCB_SHORTAGE_SUPPLIER,55,8,7,1.7
2370,2024-05-17,1,2,OUT-FLD-001,425,379,450,398,52,SCHEDULE_CHANGE_MGMT,55,6,5,4.1
2371,2024-05-17,2,2,OUT-FLD-001,425,403,450,427,23,,55,6,5,2.0
2372,2024-05-17,1,3,IND-HBU-001,360,342,450,415,35,,65,5,4,4.1
2373,2024-05-17,2,3,IND-HBU-001,360,322,450,408,42,SCHEDULE_CHANGE_MGMT,65,5,5,0.0
2374,2024-05-18,1,1,OUT-FLD-001,425,338,450,363,87,PCB_SHORTAGE_SUPPLIER,55,8,7,0.0
2375,2024-05-18,1,2,OUT-FLD-001,425,367,450,416,34,,55,6,5,0.0
2376,2024-05-18,1,3,IND-HBU-001,360,284,450,398,52,MANPOWER_SHORT,65,5,4,0.0
2377,2024-05-20,1,1,OUT-FLD-001,425,386,450,427,23,,55,8,7,3.1
2378,2024-05-20,2,1,IND-EPL-001,557,407,450,351,99,CHANGEOVER,42,8,7,2.3
2379,2024-05-20,1,2,OUT-FLD-001,425,402,450,432,18,,55,6,5,2.9
2380,2024-05-20,2,2,OUT-STR-001,325,233,450,339,111,CHANGEOVER,72,6,5,0.0
2381,2024-05-20,1,3,IND-COB-001,1064,751,450,298,152,CHANGEOVER,22,5,5,0.0
2382,2024-05-20,2,3,IND-COB-001,1064,926,450,382,68,,22,5,4,0.0
2383,2024-05-21,1,1,IND-EPL-001,557,496,450,400,50,SCHEDULE_CHANGE_MGMT,42,8,7,0.0
2384,2024-05-21,2,1,IND-EPL-001,557,445,450,366,84,MACHINE_FAULT,42,8,6,0.0
2385,2024-05-21,1,2,OUT-STR-001,325,285,450,398,52,MACHINE_FAULT,72,6,6,0.0
2386,2024-05-21,2,2,OUT-STR-001,325,272,450,425,25,,72,6,6,0.0
2387,2024-05-21,1,3,IND-COB-001,1064,878,450,401,49,CLEANING_MAINTENANCE,22,5,4,0.0
2388,2024-05-21,2,3,IND-COB-001,1064,944,450,419,31,MATERIAL_SHORTAGE_INTERNAL,22,5,5,0.0
2389,2024-05-22,1,1,IND-EPL-001,557,519,450,431,19,,42,8,7,0.0
2390,2024-05-22,2,1,IND-BLB-001,1950,1425,450,341,109,CHANGEOVER,12,8,7,1.3
2391,2024-05-22,1,2,OUT-STR-001,325,303,450,408,42,MATERIAL_SHORTAGE_INTERNAL,72,6,6,0.0
2392,2024-05-22,2,2,OUT-STR-001,325,178,450,306,144,POWER_OUTAGE,72,6,5,0.0
2393,2024-05-22,1,3,IND-COB-001,1064,1066,450,430,20,,22,5,4,0.0
2394,2024-05-22,2,3,OUT-FLD-001,425,342,450,381,69,CHANGEOVER,55,5,5,0.0
2395,2024-05-23,1,1,IND-BLB-001,1950,1949,450,431,19,,12,8,7,0.0
2396,2024-05-23,2,1,IND-BLB-001,1950,1432,450,386,64,PCB_SHORTAGE_SUPPLIER,12,8,7,0.0
2397,2024-05-23,1,2,OUT-STR-001,325,256,450,368,82,MATERIAL_SHORTAGE_INTERNAL,72,6,5,0.0
2398,2024-05-23,2,2,OUT-STR-001,325,261,450,419,31,,72,6,5,0.0
2399,2024-05-23,1,3,OUT-FLD-001,425,372,450,390,60,QUALITY_HOLD,55,5,5,0.0
2400,2024-05-23,2,3,OUT-FLD-001,425,323,450,352,98,MACHINE_FAULT,55,5,4,4.5
2401,2024-05-24,1,1,IND-BLB-001,1950,1322,450,294,156,LED_CHIP_SHORTAGE_SUPPLIER,12,8,7,0.0
2402,2024-05-24,2,1,IND-BLB-001,1950,1274,450,307,143,LED_CHIP_SHORTAGE_SUPPLIER,12,8,8,0.0
2403,2024-05-24,1,2,IND-HBU-001,360,209,450,272,178,CHANGEOVER,65,6,5,1.9
2404,2024-05-24,2,2,IND-HBU-001,360,311,450,415,35,,65,6,5,0.0
2405,2024-05-24,1,3,OUT-FLD-001,425,320,450,344,106,LED_CHIP_SHORTAGE_SUPPLIER,55,5,5,0.0
2406,2024-05-24,2,3,OUT-FLD-001,425,405,450,437,13,,55,5,5,0.0
2407,2024-05-25,1,1,IND-BLB-001,1950,1731,450,383,67,QUALITY_HOLD,12,8,7,0.0
2408,2024-05-25,1,2,IND-HBU-001,360,262,450,359,91,MANPOWER_SHORT,65,6,5,1.9
2409,2024-05-25,1,3,IND-HBU-001,360,266,450,362,88,CHANGEOVER,65,5,4,0.0
2410,2024-05-27,1,1,IND-PAN-001,616,514,450,374,76,CHANGEOVER,38,8,7,0.0
2411,2024-05-27,2,1,IND-PAN-001,616,537,450,425,25,,38,8,6,0.0
2412,2024-05-27,1,2,IND-HBU-001,360,328,450,421,29,,65,6,5,3.6
2413,2024-05-27,2,2,IND-HBU-001,360,299,450,412,38,MATERIAL_SHORTAGE_INTERNAL,65,6,5,0.0
2414,2024-05-27,1,3,IND-HBU-001,360,318,450,413,37,,65,5,4,0.0
2415,2024-05-27,2,3,IND-HBU-001,360,319,450,434,16,,65,5,4,3.8
2416,2024-05-28,1,1,IND-PAN-001,616,552,450,419,31,MATERIAL_SHORTAGE_INTERNAL,38,8,7,2.3
2417,2024-05-28,2,1,IND-PAN-001,616,528,450,418,32,QUALITY_HOLD,38,8,7,1.5
2418,2024-05-28,1,2,IND-HBU-001,360,317,450,411,39,SCHEDULE_CHANGE_MGMT,65,6,5,3.7
2419,2024-05-28,2,2,IND-HBU-001,360,323,450,430,20,,65,6,6,0.0
2420,2024-05-28,1,3,IND-HBU-001,360,324,450,422,28,,65,5,4,4.3
2421,2024-05-28,2,3,IND-HBU-001,360,312,450,413,37,,65,5,4,0.0
2422,2024-05-29,1,1,IND-BAT-001,836,663,450,360,90,CHANGEOVER,28,8,6,0.0
2423,2024-05-29,2,1,IND-BAT-001,836,725,450,408,42,MATERIAL_SHORTAGE_INTERNAL,28,8,7,0.0
2424,2024-05-29,1,2,IND-HBU-001,360,283,450,372,78,SCHEDULE_CHANGE_MGMT,65,6,5,2.3
2425,2024-05-29,2,2,IND-BAT-001,836,578,450,312,138,CHANGEOVER,28,6,6,0.0
2426,2024-05-29,1,3,IND-WGL-001,668,532,450,361,89,CHANGEOVER,35,5,5,0.0
2427,2024-05-29,2,3,IND-WGL-001,668,536,450,385,65,QUALITY_HOLD,35,5,4,3.8
2428,2024-05-30,1,1,IND-BAT-001,836,771,450,426,24,,28,8,7,3.0
2429,2024-05-30,2,1,IND-BAT-001,836,696,450,421,29,MATERIAL_SHORTAGE_INTERNAL,28,8,7,2.7
2430,2024-05-30,1,2,IND-BAT-001,836,630,450,354,96,MACHINE_FAULT,28,6,5,2.6
2431,2024-05-30,2,2,IND-BAT-001,836,688,450,396,54,MATERIAL_SHORTAGE_INTERNAL,28,6,5,0.0
2432,2024-05-30,1,3,IND-WGL-001,668,565,450,399,51,MANPOWER_SHORT,35,5,5,0.0
2433,2024-05-30,2,3,IND-WGL-001,668,476,450,359,91,MANPOWER_SHORT,35,5,4,1.2
2434,2024-05-31,1,1,IND-PAN-001,616,578,450,399,51,CHANGEOVER,38,8,8,0.0
2435,2024-05-31,2,1,IND-PAN-001,616,562,450,432,18,,38,8,7,0.0
2436,2024-05-31,1,2,IND-BAT-001,836,832,450,440,10,,28,6,5,1.3
2437,2024-05-31,2,2,IND-BAT-001,836,509,450,304,146,LED_CHIP_SHORTAGE_SUPPLIER,28,6,5,0.0
2438,2024-05-31,1,3,IND-WGL-001,668,559,450,407,43,SCHEDULE_CHANGE_MGMT,35,5,4,0.0
2439,2024-05-31,2,3,IND-WGL-001,668,578,450,405,45,,35,5,4,3.2
2440,2024-06-01,1,1,IND-PAN-001,616,563,450,435,15,,38,8,7,0.0
2441,2024-06-01,1,2,IND-BAT-001,836,723,450,408,42,MANPOWER_SHORT,28,6,5,2.6
2442,2024-06-01,1,3,IND-WGL-001,668,539,450,362,88,MANPOWER_SHORT,35,5,4,0.0
2443,2024-06-03,1,1,IND-PAN-001,616,538,450,387,63,MATERIAL_SHORTAGE_INTERNAL,38,8,7,0.0
2444,2024-06-03,2,1,IND-PAN-001,616,586,450,440,10,,38,8,6,0.0
2445,2024-06-03,1,2,IND-BAT-001,836,742,450,415,35,,28,6,5,3.1
2446,2024-06-03,2,2,IND-BAT-001,836,624,450,381,69,MANPOWER_SHORT,28,6,5,1.0
2447,2024-06-03,1,3,IND-PAN-001,616,443,450,350,100,CHANGEOVER,38,5,4,0.0
2448,2024-06-03,2,3,IND-PAN-001,616,577,450,435,15,,38,5,4,0.0
2449,2024-06-04,1,1,IND-PAN-001,616,346,450,274,176,PCB_SHORTAGE_SUPPLIER,38,8,6,0.0
2450,2024-06-04,2,1,IND-PAN-001,616,558,450,435,15,,38,8,7,0.0
2451,2024-06-04,1,2,IND-BAT-001,836,614,450,384,66,SCHEDULE_CHANGE_MGMT,28,6,5,0.0
2452,2024-06-04,2,2,IND-HBU-001,360,264,450,336,114,CHANGEOVER,65,6,5,1.5
2453,2024-06-04,1,3,IND-PAN-001,616,617,450,442,8,,38,5,4,0.0
2454,2024-06-04,2,3,IND-PAN-001,616,487,450,414,36,,38,5,4,0.0
2455,2024-06-05,1,1,IND-PAN-001,616,473,450,368,82,MANPOWER_SHORT,38,8,7,2.7
2456,2024-06-05,2,1,IND-BLB-001,1950,1588,450,390,60,CHANGEOVER,12,8,7,0.0
2457,2024-06-05,1,2,IND-HBU-001,360,334,450,429,21,,65,6,5,0.0
2458,2024-06-05,2,2,IND-HBU-001,360,245,450,336,114,PCB_SHORTAGE_SUPPLIER,65,6,5,0.0
2459,2024-06-05,1,3,IND-HBU-001,360,256,450,345,105,CHANGEOVER,65,5,5,0.0
2460,2024-06-05,2,3,IND-HBU-001,360,274,450,376,74,MACHINE_FAULT,65,5,4,4.3
2461,2024-06-06,1,1,IND-BLB-001,1950,1641,450,396,54,SCHEDULE_CHANGE_MGMT,12,8,8,0.0
2462,2024-06-06,2,1,IND-BLB-001,1950,1802,450,450,0,,12,8,7,0.0
2463,2024-06-06,1,2,IND-HBU-001,360,359,450,443,7,,65,6,6,0.0
2464,2024-06-06,2,2,IND-HBU-001,360,320,450,437,13,,65,6,5,0.0
2465,2024-06-06,1,3,IND-HBU-001,360,298,450,360,90,MACHINE_FAULT,65,5,4,0.0
2466,2024-06-06,2,3,IND-HBU-001,360,309,450,427,23,,65,5,4,4.4
2467,2024-06-07,1,1,IND-BLB-001,1950,1174,450,303,147,LED_CHIP_SHORTAGE_SUPPLIER,12,8,6,5.4
2468,2024-06-07,2,1,OUT-FLD-001,425,352,450,394,56,CHANGEOVER,55,8,7,2.1
2469,2024-06-07,1,2,OUT-STR-001,325,273,450,383,67,CHANGEOVER,72,6,5,2.7
2470,2024-06-07,2,2,OUT-STR-001,325,289,450,427,23,,72,6,5,2.8
2471,2024-06-07,1,3,IND-HBU-001,360,317,450,381,69,MATERIAL_SHORTAGE_INTERNAL,65,5,5,0.0
2472,2024-06-07,2,3,IND-HBU-001,360,342,450,432,18,,65,5,5,0.0
2473,2024-06-08,1,1,OUT-FLD-001,425,361,450,408,42,SCHEDULE_CHANGE_MGMT,55,8,7,0.0
